ID_REF	GSM877126	GSM877127	GSM877128	GSM877129	GSM877130	GSM877131	GSM877132	GSM877133	GSM877134	GSM877135	GSM877136	GSM877137	GSM877138	GSM877139	GSM877140	GSM877141	GSM877142	GSM877143	GSM877144	GSM877145	GSM877146	GSM877147	GSM877148	GSM877149	GSM877150	GSM877151	GSM877152	GSM877153	GSM877154	GSM877155	GSM877156	GSM877157	GSM877158	GSM877159	GSM877160	GSM877161	GSM877162	GSM877163	GSM877164	GSM877165	GSM877166	GSM877167	GSM877168	GSM877169	GSM877170	GSM877171	GSM877173	GSM877174	GSM877175	GSM877176	GSM877177	GSM877178	GSM877179	GSM877180	GSM877181	GSM877182	GSM877183	GSM877184	GSM877185	GSM877186	GSM877187	GSM877188
1552829_at	3.655520256	3.783651765	3.590094307	3.972993412	3.669790674	3.645080729	3.703772612	3.677663061	3.728568447	3.410699324	3.35764752	3.669824309	3.477880008	3.510179086	3.916896905	3.881091251	3.712677313	3.647460046	3.620682952	3.6605818	3.634291179	3.84366448	3.539684008	3.707565077	3.665209004	3.639240481	3.79487968	3.684000907	3.610257052	4.17653291	3.511389147	3.672918673	3.773707241	3.419951796	3.54304187	3.823691408	3.446599079	3.465190297	3.383127131	3.655728321	3.623805715	3.761842957	3.28225995	3.460971119	3.677484402	3.568238601	3.584703667	3.485757929	3.614902554	3.796865289	3.648844705	3.420846792	3.731540847	3.765027811	3.621461153	3.579054584	3.537148457	3.665035671	3.305120711	3.294971714	3.525233827	3.401733168
1552830_at	2.947023323	2.980668478	3.159576347	2.993742814	2.872720314	2.854979061	2.899582891	3.023676794	2.892624464	2.9456965	2.86799008	2.900909006	2.938103335	2.806400603	3.149563337	2.903949244	2.877949333	3.176904786	3.132269221	2.894763623	2.851814803	2.782239899	3.099300013	2.934400964	3.017151865	3.080344695	2.891891617	3.284143977	2.776662657	3.007537878	2.862335861	2.88600333	3.063502527	3.235139885	2.871845279	3.235186057	3.361296998	2.888545863	2.89500936	2.764222281	2.879054195	2.918150644	3.316897808	2.961958489	2.996287712	2.998348698	2.71063086	2.999984995	2.996128327	3.214847651	3.133663725	2.898385979	3.02149281	3.029282569	3.003528529	2.885633619	3.017987968	3.073271791	2.63130505	2.619484273	2.90688895	2.704264038
1552833_at	4.944811718	4.366602203	4.219258357	5.090752587	4.058313157	3.778854442	4.166869771	4.079771526	3.799100442	3.911744439	4.195902169	4.029770902	4.073440987	4.296097784	4.355274507	4.472161815	4.05002479	3.993655653	4.521754126	4.395699198	3.785700091	4.360974002	3.886551146	4.187709092	3.994161956	3.981867249	4.197009759	4.078094435	4.095965456	3.958039103	4.138732717	4.264664474	3.83845883	3.71335362	4.333218635	4.224416373	4.012362408	3.852609575	4.95360421	4.217946759	4.523265132	4.255405646	4.198768991	4.087214458	4.181681762	4.690631499	4.058935907	4.588338498	3.990465575	4.207306049	4.371411251	4.438328853	4.611179173	3.871065317	4.195902169	4.361435719	4.465383099	4.052767174	3.980129563	3.891918105	3.593914423	4.25019566
1552834_at	9.205898414	4.398839034	5.448278998	8.799414626	5.24953397	5.444640546	4.619730669	5.259783771	4.764226247	4.551355448	5.059790263	5.35351045	4.370141159	4.846799286	4.613044689	6.172573889	4.262545755	4.602197525	4.140054234	4.76833085	4.51329662	4.187142229	4.700223975	4.3589201	6.117522158	4.79617371	4.595492207	4.221603745	4.107995389	4.360991353	4.26343352	4.589733653	5.31989357	4.320747968	4.50179337	4.7740017	4.549209827	5.439238593	7.824918704	4.470101454	4.803550161	4.784680607	4.088209415	4.952444873	4.967909606	9.464467027	6.762432572	7.690671634	4.415061812	4.918570786	4.689752744	7.677521107	9.005086171	4.681975287	4.170247121	4.344459726	5.79892396	4.632849478	4.243516484	4.418622454	4.552011118	4.870588552
1552835_at	3.043935187	3.066853223	3.039446384	2.975534997	2.992067565	2.973296143	3.068193701	3.05095814	3.079923822	2.999739158	3.048473598	3.152445146	2.80183054	3.120589154	2.997080923	2.988098724	2.583186598	2.963205181	2.916584816	2.91797932	2.965561317	3.479646734	2.9473265	2.797222483	3.20378208	2.994219952	3.496816277	3.160215721	3.054420938	3.402754611	3.11512616	2.905392415	3.103913267	2.981320456	3.15394838	3.110724985	3.106049727	2.883871834	2.753318618	3.095125282	2.995139867	2.919224312	2.815184254	3.05982357	3.188396553	3.060722133	2.925597565	3.188396553	3.056321455	2.982585245	3.087982981	2.978688058	3.383692215	2.97816173	2.980879404	3.020638044	3.110529693	3.454362646	3.069091639	2.783814539	3.015037817	3.154880844
1552836_at	4.39856745	4.797198345	4.480197484	4.457557584	4.26954244	4.371751225	4.437568951	4.596951219	4.611121244	4.400282339	4.916798705	4.307900619	4.519720329	4.760208091	4.522250284	4.602500671	4.46556978	4.470361988	4.660700242	4.27716232	4.629343053	4.79760497	4.453395902	4.096899145	4.359475846	4.602167999	4.698323523	4.726581854	4.106654166	4.388266016	4.658059684	4.620219483	3.991198675	4.587367966	4.190214726	4.656434558	4.14890629	4.270017751	4.42375862	4.342496216	4.631265231	4.221061872	4.387450067	4.278145607	4.40583931	4.409981044	4.305433521	4.523884798	4.392181699	4.438568588	4.481525901	4.490505021	4.783332754	4.562696825	4.239415156	4.391883173	4.47581029	4.349021606	4.020386908	5.125322738	4.467338337	4.233246385
1552837_at	2.584526701	2.697246879	2.623074642	2.786834378	2.509038813	2.481995399	2.827687701	2.643305614	2.595640157	2.507171761	2.580743409	2.38268515	2.612264181	2.616855226	2.829577294	2.557423928	2.773154309	2.682311307	2.66651087	2.498414141	2.602073409	2.48322899	2.347440151	2.572198414	2.388441437	2.726048286	2.552289093	2.686397458	2.636550713	2.610619284	2.646399293	2.505285263	2.403785227	2.428627691	2.662924174	2.525045893	2.530146661	2.496582076	2.492049656	2.735679013	2.467300195	2.285580683	2.835929314	2.468420177	2.464553399	2.510306545	2.435657139	2.423408837	2.46850955	2.518604775	2.67724337	2.609285298	2.708773362	2.668230641	2.472980344	2.562283206	2.629411272	2.489210505	2.611547894	2.379488255	2.640130021	2.63910942
1552839_at	2.648516014	2.659085074	2.753455916	2.596474803	2.637346914	2.574946536	2.67407339	2.921002731	2.500820818	2.373474796	2.867676638	2.654136658	2.569827536	2.910436783	2.797904164	2.485658824	2.497899676	2.536289302	2.654233791	2.851003979	2.460125446	2.755696751	2.71785879	2.615932582	2.688628072	2.811913262	2.825613775	2.844541627	2.63488559	2.699031183	2.50451748	2.514337272	2.621857858	2.503946737	2.703576638	2.654233791	2.498104588	2.860320703	2.909435033	2.42397341	2.853657526	2.855670058	2.989481875	2.484397799	2.717513083	2.969886683	2.44997094	2.682406511	2.678391106	2.685818181	2.934358342	2.679474492	2.820395681	2.670184472	2.566199655	2.697230516	2.7120155	2.768227648	2.709207713	2.606059452	2.872724128	2.688212118
1552841_s_at	2.661096439	2.555664719	2.628710236	2.617930475	2.884396766	2.795880647	2.735912868	2.73514284	2.821239816	2.739663388	2.604674178	2.719546505	2.498278721	2.796109687	2.501285317	2.453283525	2.683960804	2.667943388	2.764213081	3.186670153	2.81547576	2.619188886	2.624296273	2.717764243	2.965555999	2.607741445	2.679046561	3.032601793	2.698873162	2.639102976	2.710714096	2.694163747	2.744264915	2.62215587	2.831922182	2.629388124	2.806262677	2.568987464	2.696962947	2.939815535	2.616735566	2.711063531	2.645252218	2.641913863	2.597026673	2.820661032	2.677220986	2.665095501	2.832620127	2.751987126	2.480529981	2.740974212	2.633254004	2.759028387	2.850391788	2.74481757	2.705483812	2.74481757	2.599465191	2.544421749	2.813019295	2.614075379
1552842_at	3.183415761	3.587684873	3.665779878	3.868718595	3.370644836	3.58930752	3.399880316	3.378285367	3.086016487	3.272366597	3.506916471	3.118556047	3.699486187	3.533990698	3.776282337	3.464387994	3.669349642	3.374562617	3.882879621	3.396807693	3.474158492	3.919517589	4.008034191	3.548760023	3.671368054	3.493603494	3.715320847	3.67942181	3.310171796	3.363489436	3.156474343	3.526690278	3.507586157	3.530007367	3.247872978	3.911065548	3.670961301	3.500970205	3.766313436	2.987918897	3.757343804	3.340456559	3.796541067	3.782178275	3.262331652	3.557432289	3.335806711	3.58296445	3.553579433	3.377866982	3.621244828	3.485825439	3.574224968	3.418077252	3.198132993	3.363614938	3.130091311	3.56128908	3.345511997	3.586773477	3.383652888	3.489054993
1552843_at	3.12631377	3.153894551	3.335386291	2.821727491	2.964891633	3.001252586	3.181588722	3.192491794	3.084015296	3.143383477	2.898331392	2.752362592	3.347606698	3.272416562	3.092982822	3.019781371	3.045287724	2.760155267	3.130508265	3.176162172	3.251179107	3.187180937	3.222848443	3.283474209	3.364163714	2.967782699	3.271825267	3.216667656	3.022946237	3.178679166	3.359568122	3.10980805	3.352601644	3.538089819	3.235979831	3.340648169	3.291697881	3.296250502	3.03965471	2.746971754	3.541678824	3.036001118	3.232310128	3.505346536	3.230864904	3.111442392	2.889758457	3.279035279	3.127841246	3.182707607	3.05691871	3.081323761	3.122659197	3.332801318	3.060542911	2.925482898	3.135363654	3.27308249	3.003745556	3.246360688	2.772987782	3.012439082
1552845_at	4.528177657	4.997281588	4.484988339	4.572354377	4.873941414	4.704870516	5.126256706	5.044146786	5.908058911	5.110938323	5.255279775	6.244086033	5.4839954	5.82815365	5.181152736	4.062637713	4.841250552	4.593145744	4.505271811	5.041471898	4.858603776	4.430004914	5.163444524	6.431129753	5.276056687	5.443446205	4.573841192	4.691730579	4.701883542	5.21865017	5.160858205	5.706047297	5.153928755	5.376764344	6.56830949	4.959089075	4.487337233	6.879567161	4.313862226	5.004077341	5.094997361	4.946146584	4.877424895	4.89532648	6.814217525	4.045681422	6.419859426	7.316773967	5.916902337	6.120184487	4.584830678	4.889252431	4.762094005	5.271844823	5.040645215	7.077179217	4.610982039	5.900765582	4.70121978	4.628625918	4.497987163	5.039681308
1552846_s_at	5.702963347	6.433057295	5.602132282	5.415995596	5.580776579	5.84970547	5.41359267	5.950708356	5.330596866	5.850473155	5.14700467	5.48643688	6.05465695	5.413539363	6.870807404	6.473374954	6.176388073	6.267371147	6.875250911	5.906111487	6.195498684	5.31647232	5.742032272	5.293975327	5.092185041	5.855376126	5.681292135	5.950663141	6.146331946	6.051603067	5.706770359	5.643479924	5.723353949	5.817403025	5.256479088	4.664701681	6.491409944	5.113052844	5.363723564	5.869150678	5.668388237	5.895749708	6.253086184	5.306967196	5.703430339	4.906200619	5.658248799	5.396099636	5.535038262	5.606690274	5.295471041	6.081907861	5.2876797	6.020267002	6.001891467	5.540869911	6.252549989	5.523672662	5.292162101	5.802064904	6.069275749	5.311529518
1552848_a_at	3.536803528	3.072844521	3.412701126	3.359176347	3.976360942	3.403199621	3.957114803	3.427568984	3.419609643	3.066611288	3.244063334	3.405501174	3.266404186	3.32994269	3.294018059	3.304381454	8.304182776	4.182046387	3.18729592	3.527893617	4.549836201	3.108256425	3.399610648	3.340477044	3.330909162	3.591059069	3.221085611	3.369943821	3.501415126	3.922908332	3.237486738	3.43071305	4.893703376	3.243098902	2.980952053	3.366524967	3.064639095	3.378921667	3.864324094	3.767852328	3.261965793	4.10773544	3.136066256	3.483028155	4.755255351	3.171518152	3.312745139	3.16488544	3.556331161	5.274386226	3.343168306	3.33530475	5.065716829	3.116121202	4.586908383	3.463171833	3.368845619	3.277076533	6.821230816	3.140645467	3.22837786	3.210196643
1552849_at	2.580925317	2.486061791	2.631034237	2.605476175	2.718268818	2.428694639	2.478350261	2.73336424	2.564197619	2.567271684	2.595328761	2.633031463	2.574946536	2.614997496	2.629184942	2.775533158	2.460214738	2.478544742	2.711925735	2.517117378	2.700150559	2.683992622	2.556398558	2.723917645	2.46497222	2.616064648	2.374920391	2.608319692	2.495783955	2.726465162	2.448089603	2.741295416	2.56113205	2.519290677	2.547691212	2.628282254	2.92241485	2.577430639	2.67037039	2.51492178	2.424438978	2.438733699	2.796984886	2.706036878	2.626926147	2.497361316	2.605476175	2.410371434	2.833514827	2.472125196	2.710186086	2.950409062	2.641490806	2.573852719	2.509233566	2.680919197	2.626030611	2.570163613	2.521185579	2.88310179	2.862658855	2.525253052
1552851_at	2.473746548	2.531809145	2.913663744	2.879150362	2.574419285	2.70432139	2.630684613	2.707624326	2.68579983	2.602223909	2.882450637	2.577303953	2.485143694	2.546554773	3.302566021	2.92562408	2.871697578	2.628086456	3.041519285	2.458371469	2.944839694	2.860572214	2.604741772	2.569921202	2.670340089	2.72946303	2.608546514	2.740113647	2.800171187	2.753229091	2.936916914	2.607462104	2.967624415	2.847389906	2.882925258	3.099380307	3.42049044	2.717392377	2.792015095	2.348011259	2.522476298	2.656720571	2.782649084	2.704248457	2.709620181	2.777373436	2.440097836	2.57952383	2.483034507	2.614366469	2.69553115	2.713165534	2.456666372	2.964488302	2.808200606	2.889512223	2.661565465	2.689260663	2.522213574	2.637299887	2.870139514	2.453388701
1552852_a_at	2.559189566	2.643864582	2.727732819	2.640619726	2.732279226	2.794220693	2.450355096	2.687806394	2.46942415	2.574132197	2.733802505	2.568780101	2.655731337	2.800446395	3.237847676	2.471849192	2.387009783	2.794983794	2.682891069	2.6311362	2.53807679	2.608102247	2.805825455	2.512094562	2.523764402	2.756769587	2.464311455	2.876796863	2.394172421	2.584738033	2.72320227	2.649463799	2.637800374	2.630442741	2.772401855	2.697118857	2.992540017	2.493070977	2.770097922	2.612264181	2.682085475	2.785968639	2.572387385	2.687436875	2.639197312	2.898031147	2.63911688	2.538792978	2.725940958	2.55948893	2.723601386	2.787368329	2.928566607	2.868647829	2.575527245	2.622989692	2.731928795	2.546554773	2.389638371	2.706723038	2.419665791	2.446918476
1552853_at	3.124417806	3.407426702	3.574959637	3.759990614	3.374383249	3.52064953	3.405635665	3.278719858	3.333179043	3.541741525	3.609389054	3.285646883	3.225247105	3.472261541	3.890236254	3.295276137	3.228141922	3.534866006	3.434901517	3.304421653	3.868653882	3.185819892	3.360382102	3.295209308	3.339447282	3.30202044	3.426889441	3.266298001	3.497635418	3.74176428	3.488004281	3.329317335	3.262600238	3.142239966	3.424892671	3.482132618	3.550498813	3.34216649	3.34619729	3.082227226	3.05703704	3.019792817	3.49350603	3.36765075	3.306913145	3.472720375	3.371790539	3.140515752	3.348521294	3.489564283	3.375626221	3.439510442	3.213512001	3.504775473	3.262033109	3.281094772	3.25811898	3.47276652	3.290653936	3.411242012	3.549843934	3.329914153
1552854_a_at	3.4208376	3.63467202	3.344287592	3.616594236	3.316413779	3.376302603	3.387824486	3.855641746	3.354036265	3.295201146	3.572528949	3.296456678	3.255182505	3.532872253	3.637497145	3.371677226	3.315308693	3.551333018	3.302718182	3.589201411	3.285310922	3.675374537	3.342204908	3.16837294	3.299576284	3.343168671	3.763566634	3.513702806	3.347201008	3.506947956	3.379069536	3.787772182	3.518610997	3.202712143	3.542724411	3.604903588	3.203913725	3.525749382	3.690102342	3.408903739	3.244555099	3.611442361	3.594133753	3.085987106	3.240006206	3.303667437	3.229135182	3.427331464	3.293250193	3.369608182	3.745042182	3.500760853	3.535356945	3.723814875	3.223216558	3.432448908	3.608808373	3.573974243	3.025622978	3.192182144	3.382119244	3.307730669
1552856_at	2.751336691	2.734194602	3.106902873	2.898721738	2.919020437	2.83153924	3.051388507	2.781471679	2.880609986	2.758406247	3.018484877	2.810407052	2.724286024	2.926330159	2.913271646	2.654144602	2.766736194	2.82144909	3.231422557	2.71790478	2.795186872	2.996534855	2.848118135	2.70031702	2.976124275	2.973554353	2.785983772	2.822205226	2.66701391	2.576049741	2.780892938	2.906405384	2.900179403	2.769293793	2.987843509	2.931072632	2.673697525	2.701923793	2.870122053	2.612264181	2.811752462	2.856585568	2.915184921	2.739503936	2.977989347	3.011468727	2.946414101	2.857187416	2.851845912	2.882301651	2.845965271	2.853594157	2.833117472	2.871157526	2.603071507	2.831879939	2.811044313	2.997881737	3.029282569	2.77334719	2.581027941	3.020499686
1552857_a_at	2.853572216	2.924554833	3.07519977	3.069386661	3.027236977	3.361592524	3.13152517	3.220291203	3.039838244	3.05181466	3.046303941	3.212979862	3.033516841	3.079949886	3.215895267	3.043822548	2.88036099	2.864388365	3.007120046	3.101876911	2.885146058	2.692823616	3.369937797	2.812688488	2.79418624	2.936606876	3.186864561	3.077136525	2.960173519	2.790444304	2.983067551	2.949466693	3.075057233	3.215602045	3.048745207	3.124183396	3.029927361	3.348970428	3.224981162	2.947770099	3.100768904	3.162939386	3.053667945	3.083484867	3.12258754	3.24602402	3.019937842	3.169337109	2.820297889	3.03157308	3.161428699	3.285607133	3.115050017	3.168618653	3.256420923	3.052587378	3.079921668	3.044256347	2.973703144	2.972632097	2.958766117	2.762306083
1552858_at	2.526804689	2.769304764	2.728264545	2.619183355	2.638938906	2.510741646	2.644948638	2.585397114	2.587524594	2.639141804	2.734860153	2.556453465	2.486668513	2.906053355	2.738080953	2.608327308	2.815115876	2.799411653	2.826269094	2.608327308	2.461865449	3.033613243	2.648498933	2.463381203	2.679667814	2.422254438	2.609272766	2.653898701	2.596399702	2.610780237	2.408075129	2.656345586	2.506600903	2.611062598	2.541346764	2.527584816	2.595841544	2.663539005	2.577665393	2.697621458	2.512136822	2.399330843	2.674338161	2.575450031	2.506600903	2.61284017	2.616633924	2.548985696	2.787148447	2.427548198	2.601868636	2.6642729	2.593754275	2.695639619	2.569220241	2.887919414	2.604992342	2.609737696	2.525924185	2.603107049	2.894455444	2.772696027
1552860_at	2.789596178	2.495172365	3.027530004	3.134817944	2.662884756	2.775441618	2.891482497	2.811092825	2.814797092	3.047890827	3.089818349	2.937882034	2.943620926	2.917704584	2.975276948	2.853371798	3.080695596	2.992138003	3.316661553	2.783252395	2.795652644	2.874303278	2.805134098	2.891195175	2.809348769	2.852863907	2.768719096	3.056815287	2.764160761	2.737850956	2.72723052	3.099397886	2.865706465	2.848023982	2.838600428	3.334529435	3.027171031	2.688550159	2.845034618	3.083950738	2.958959842	2.977597088	2.749074339	3.036562675	2.925642266	2.930716679	2.708900594	3.190012943	2.714655546	2.961379402	2.998243824	3.068268799	2.769171574	2.932601002	2.851792703	2.951295438	2.91855351	2.793727668	2.721034219	2.966641974	2.904432198	2.982378391
1552862_at	5.42553353	4.25838593	4.6496734	4.436232681	4.441435599	4.620356287	4.688374087	5.025479569	4.65543071	4.392666009	4.518088785	5.03832588	4.450314084	4.507509098	4.669923051	4.341863028	4.410245507	4.765116243	3.828500308	4.921626895	4.331843689	4.053232634	4.663335615	4.79656505	4.503506848	4.096404189	5.035604295	4.75170276	4.668678927	4.627059901	5.070119071	4.899356966	4.252190409	5.248187582	4.818495484	4.743008194	4.362055569	4.546826611	3.925973562	4.817617356	4.740590132	4.569279945	4.704956781	5.061062131	5.176741421	4.588314994	4.150964661	4.556510417	4.143289701	4.788634456	4.238742252	4.157881043	4.36197617	4.405158525	4.427439092	4.642046847	4.400034309	4.355923907	4.494842445	4.332237527	4.510357684	4.529283838
1552863_a_at	5.495474429	5.399531086	5.715337268	5.723585003	5.454776023	5.613575881	5.624422727	5.628713121	5.555363231	5.432561564	5.484246413	5.676378385	5.450866401	5.602239743	5.66865994	5.506467768	5.39165809	5.675537028	6.227671573	5.639152759	5.699501723	5.746672559	5.922406965	5.341847122	5.401645083	5.838872095	5.775280117	5.632847189	5.658102071	5.777673363	5.151470748	5.759052009	5.613415925	5.681833589	5.443769852	6.058656679	5.711194554	5.434762888	5.860588436	5.601735289	5.743508283	5.699282515	6.009886535	5.155466976	5.543787344	5.677563982	5.339604885	5.620106862	5.446747933	5.702702207	5.48476986	5.609280558	5.509209537	5.690518136	5.690872304	5.949603579	5.563375373	5.39165809	5.238187714	5.245302965	5.309612866	5.41609773
1552865_a_at	3.878710997	3.587706243	4.020157868	3.891846593	3.264571003	3.5913893	3.585366921	3.946265648	3.5657294	3.562658037	3.611566416	3.62904926	3.877124077	3.584943223	3.469869539	3.41430954	3.732527312	3.553634802	3.674973327	3.748546108	3.864937916	3.916328375	3.779020929	3.412089106	3.713850811	3.613826755	3.564573217	3.562324337	3.196385007	3.632010043	3.411783507	3.554464686	3.540953223	3.447584991	3.763259201	3.828123564	3.544267567	3.85506808	3.821521809	3.647082521	3.607176065	3.745515984	3.656735103	4.156481563	3.599278499	3.462197481	3.135329418	3.726913906	3.41313759	3.479542426	3.788372311	3.589278036	3.514994013	3.497773798	3.606002637	3.832304854	3.511632447	3.745144868	3.29861033	3.386940344	3.55402698	3.525927211
